Generation,Individual,theta_5_c,pr_scbc,theta_w_c,pr_orc,Fitness,ThermalEfficiency,ExergyEfficiency,Cost
73,46,600.0000,3.2427,108.7878,3.9991,0.441200,N/A,N/A,N/A
73,47,600.0000,3.4720,109.8464,3.9991,0.440800,N/A,N/A,N/A
73,48,593.1796,3.2418,115.7394,3.9966,0.438200,N/A,N/A,N/A
73,49,600.0000,3.2418,115.7394,3.9966,0.441200,N/A,N/A,N/A
73,50,594.1986,3.2443,112.1131,3.9989,0.438700,N/A,N/A,N/A
74,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
74,2,600.0000,3.2432,110.1874,3.9993,0.441200,N/A,N/A,N/A
74,3,600.0000,3.2432,110.7652,3.9993,0.441200,N/A,N/A,N/A
74,4,592.4884,3.2426,110.0422,3.9994,0.438000,N/A,N/A,N/A
74,5,600.0000,3.2426,113.9246,3.9994,0.441200,N/A,N/A,N/A
74,6,600.0000,3.4321,112.7901,3.9979,0.440900,N/A,N/A,N/A
74,7,600.0000,3.2413,112.7901,3.9979,0.441200,N/A,N/A,N/A
74,8,590.0215,3.2430,115.8012,3.9969,0.436900,N/A,N/A,N/A
74,9,600.0000,3.2426,114.5842,3.9994,0.441200,N/A,N/A,N/A
74,10,600.0000,3.2426,113.5153,3.9980,0.441200,N/A,N/A,N/A
74,11,600.0000,3.2426,113.5153,3.9980,0.441200,N/A,N/A,N/A
74,12,600.0000,3.2440,114.1806,3.9799,0.441100,N/A,N/A,N/A
74,13,600.0000,3.4163,110.1045,4.0000,0.440900,N/A,N/A,N/A
74,14,600.0000,3.2432,116.2338,3.9934,0.441200,N/A,N/A,N/A
74,15,600.0000,3.4057,116.2338,4.0000,0.440900,N/A,N/A,N/A
74,16,600.0000,3.2433,109.2623,3.7343,0.440300,N/A,N/A,N/A
74,17,600.0000,3.1591,115.7577,3.9976,0.441000,N/A,N/A,N/A
74,18,600.0000,3.2420,114.5707,3.9979,0.441200,N/A,N/A,N/A
74,19,600.0000,3.3403,114.5707,3.9979,0.441000,N/A,N/A,N/A
74,20,600.0000,3.4377,113.4962,3.6852,0.439700,N/A,N/A,N/A
74,21,600.0000,3.2421,113.4962,3.9112,0.440900,N/A,N/A,N/A
74,22,600.0000,3.2441,115.5029,3.9961,0.441200,N/A,N/A,N/A
74,23,600.0000,3.2441,115.5029,3.9961,0.441200,N/A,N/A,N/A
74,24,600.0000,3.2432,113.4292,3.9995,0.441200,N/A,N/A,N/A
74,25,600.0000,3.2432,113.4292,3.9995,0.441200,N/A,N/A,N/A
74,26,600.0000,3.2379,119.5860,4.0000,0.441200,N/A,N/A,N/A
74,27,600.0000,3.2435,110.8641,3.9991,0.441200,N/A,N/A,N/A
74,28,600.0000,3.2430,112.8696,3.9994,0.441200,N/A,N/A,N/A
74,29,600.0000,3.2430,111.6368,3.9994,0.441200,N/A,N/A,N/A
74,30,572.3266,3.2426,115.1592,4.0000,0.429000,N/A,N/A,N/A
74,31,600.0000,3.2426,115.1592,3.9979,0.441200,N/A,N/A,N/A
74,32,600.0000,3.2136,114.6818,3.9998,0.441200,N/A,N/A,N/A
74,33,600.0000,3.2430,114.6818,3.9998,0.441200,N/A,N/A,N/A
74,34,600.0000,3.2404,116.3212,3.9939,0.441200,N/A,N/A,N/A
74,35,600.0000,3.2404,115.2062,3.9939,0.441200,N/A,N/A,N/A
74,36,600.0000,3.2425,110.6228,3.9997,0.441200,N/A,N/A,N/A
74,37,600.0000,3.2425,111.0529,3.9997,0.441200,N/A,N/A,N/A
74,38,600.0000,3.2432,115.1900,3.5317,0.439500,N/A,N/A,N/A
74,39,600.0000,3.2432,115.1900,3.9980,0.441200,N/A,N/A,N/A
74,40,587.5195,3.0867,112.9649,3.8951,0.435200,N/A,N/A,N/A
74,41,600.0000,3.2419,117.4923,4.0000,0.441200,N/A,N/A,N/A
74,42,600.0000,2.9994,115.2776,3.9862,0.440300,N/A,N/A,N/A
74,43,600.0000,3.3032,116.0067,3.9997,0.441000,N/A,N/A,N/A
74,44,600.0000,3.5174,105.3797,3.9979,0.430500,N/A,N/A,N/A
74,45,600.0000,3.2880,113.3785,3.9979,0.441000,N/A,N/A,N/A
74,46,586.8701,3.2436,112.0761,3.9999,0.435500,N/A,N/A,N/A
74,47,600.0000,3.2436,116.3565,3.9853,0.441100,N/A,N/A,N/A
74,48,600.0000,3.2413,113.7499,3.9966,0.441200,N/A,N/A,N/A
74,49,600.0000,3.1855,113.7499,3.9966,0.441100,N/A,N/A,N/A
74,50,600.0000,3.2421,115.2444,4.0000,0.441200,N/A,N/A,N/A
75,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
75,2,600.0000,3.2405,115.6114,3.9942,0.441200,N/A,N/A,N/A
75,3,600.0000,3.2405,115.6114,3.9942,0.441200,N/A,N/A,N/A
75,4,600.0000,3.1804,114.9359,3.9989,0.441100,N/A,N/A,N/A
75,5,600.0000,3.2431,114.9359,3.9952,0.441200,N/A,N/A,N/A
75,6,600.0000,3.2433,112.1467,3.9993,0.441200,N/A,N/A,N/A
75,7,600.0000,3.2433,112.1467,3.9993,0.441200,N/A,N/A,N/A
75,8,600.0000,3.1858,113.1527,3.9022,0.440800,N/A,N/A,N/A
75,9,600.0000,3.2538,113.1527,3.9980,0.441200,N/A,N/A,N/A
75,10,600.0000,3.1460,113.2779,3.9979,0.441000,N/A,N/A,N/A
75,11,600.0000,3.1175,113.2779,3.9979,0.440900,N/A,N/A,N/A
75,12,597.0655,3.2426,113.5153,3.9980,0.439900,N/A,N/A,N/A
75,13,600.0000,3.2379,120.7929,4.0000,0.441200,N/A,N/A,N/A
75,14,600.0000,3.2433,113.2779,4.0000,0.441200,N/A,N/A,N/A
75,15,600.0000,3.2433,117.0037,3.4419,0.439200,N/A,N/A,N/A
75,16,600.0000,3.2331,115.6765,3.9996,0.441200,N/A,N/A,N/A
75,17,600.0000,3.1582,114.6330,3.9996,0.441000,N/A,N/A,N/A
75,18,600.0000,3.2426,112.7159,3.9996,0.441200,N/A,N/A,N/A
75,19,600.0000,3.2426,112.7159,3.9996,0.441200,N/A,N/A,N/A
75,20,600.0000,3.2430,121.1089,3.9981,0.441200,N/A,N/A,N/A
75,21,600.0000,3.2430,116.4976,3.9981,0.441200,N/A,N/A,N/A
75,22,600.0000,3.2416,115.6211,4.0000,0.441200,N/A,N/A,N/A
75,23,600.0000,3.2416,121.9757,3.9983,0.441200,N/A,N/A,N/A
75,24,600.0000,3.2415,114.9183,3.9960,0.441200,N/A,N/A,N/A
75,25,600.0000,3.2415,114.9183,3.9960,0.441200,N/A,N/A,N/A
75,26,600.0000,3.2423,114.0430,3.9979,0.441200,N/A,N/A,N/A
75,27,600.0000,3.2423,114.0430,3.9979,0.441200,N/A,N/A,N/A
75,28,600.0000,3.2435,105.9325,3.9991,0.431600,N/A,N/A,N/A
75,29,600.0000,3.2430,114.6818,3.9998,0.441200,N/A,N/A,N/A
75,30,600.0000,3.2428,111.7462,3.9995,0.441200,N/A,N/A,N/A
75,31,582.4682,3.2428,111.7462,3.9388,0.433400,N/A,N/A,N/A
75,32,600.0000,3.2670,116.5506,3.9934,0.441100,N/A,N/A,N/A
75,33,600.0000,3.2403,116.5506,3.9934,0.441200,N/A,N/A,N/A
75,34,590.3146,3.1212,114.3032,3.9996,0.436900,N/A,N/A,N/A
75,35,586.1177,3.2428,114.3032,4.0000,0.435200,N/A,N/A,N/A
75,36,600.0000,3.2405,115.6114,3.9950,0.441200,N/A,N/A,N/A
75,37,600.0000,3.2405,117.0792,3.9997,0.441200,N/A,N/A,N/A
75,38,600.0000,3.2432,116.2338,3.9934,0.441200,N/A,N/A,N/A
75,39,600.0000,3.3991,114.6818,3.9998,0.440900,N/A,N/A,N/A
75,40,600.0000,3.2419,113.1527,3.9980,0.441200,N/A,N/A,N/A
75,41,600.0000,3.2419,113.1527,3.9980,0.441200,N/A,N/A,N/A
75,42,600.0000,3.2433,118.1986,3.9926,0.441200,N/A,N/A,N/A
75,43,600.0000,3.2433,115.5192,3.9164,0.440900,N/A,N/A,N/A
75,44,600.0000,3.2438,112.5223,3.5459,0.439600,N/A,N/A,N/A
75,45,596.5581,3.2438,108.7683,3.9895,0.439700,N/A,N/A,N/A
75,46,600.0000,3.2415,114.9183,3.6315,0.439900,N/A,N/A,N/A
75,47,600.0000,3.2415,116.9018,3.9960,0.441200,N/A,N/A,N/A
75,48,600.0000,3.2283,114.6818,3.9998,0.441200,N/A,N/A,N/A
75,49,600.0000,3.2283,114.6818,3.9998,0.441200,N/A,N/A,N/A
75,50,600.0000,3.2429,115.2582,3.9980,0.441200,N/A,N/A,N/A
76,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
76,2,600.0000,3.2523,114.1636,3.9969,0.441200,N/A,N/A,N/A
76,3,600.0000,3.2710,114.1636,3.9969,0.441100,N/A,N/A,N/A
76,4,600.0000,3.3201,114.8272,3.9961,0.441000,N/A,N/A,N/A
76,5,600.0000,3.2414,114.8272,3.9961,0.441200,N/A,N/A,N/A
76,6,600.0000,3.2405,115.6114,3.9946,0.441200,N/A,N/A,N/A
76,7,600.0000,3.2405,115.6114,3.9202,0.440900,N/A,N/A,N/A
76,8,598.2790,3.2434,111.8521,3.9923,0.440400,N/A,N/A,N/A
76,9,581.2771,3.3546,111.8521,3.9923,0.432900,N/A,N/A,N/A
76,10,600.0000,3.2412,114.3820,3.9965,0.441200,N/A,N/A,N/A
76,11,600.0000,3.2412,111.6084,3.9965,0.441200,N/A,N/A,N/A
76,12,600.0000,3.2428,116.9124,3.9361,0.441000,N/A,N/A,N/A
76,13,600.0000,2.9878,116.9124,3.8268,0.439700,N/A,N/A,N/A
76,14,600.0000,3.2397,112.1087,3.9924,0.441200,N/A,N/A,N/A
76,15,600.0000,3.3080,117.2521,3.9924,0.440900,N/A,N/A,N/A
76,16,600.0000,3.1880,114.8598,3.9988,0.441100,N/A,N/A,N/A
76,17,600.0000,3.2377,114.8598,3.9988,0.441200,N/A,N/A,N/A
76,18,600.0000,3.2429,113.2140,3.9997,0.441200,N/A,N/A,N/A
76,19,600.0000,3.3056,112.6386,3.9997,0.441000,N/A,N/A,N/A
76,20,600.0000,3.2421,113.8171,3.9978,0.441200,N/A,N/A,N/A
76,21,600.0000,3.2421,113.8171,3.9978,0.441200,N/A,N/A,N/A
76,22,600.0000,3.2179,114.7845,4.0000,0.441200,N/A,N/A,N/A
76,23,600.0000,3.2006,114.7845,4.0000,0.441100,N/A,N/A,N/A
76,24,595.5651,3.2403,116.5506,3.9934,0.439300,N/A,N/A,N/A
76,25,600.0000,3.2403,114.9543,3.9934,0.441200,N/A,N/A,N/A
76,26,600.0000,3.2344,115.1466,3.9970,0.441200,N/A,N/A,N/A
76,27,600.0000,3.2344,115.1466,3.9351,0.441000,N/A,N/A,N/A
76,28,600.0000,3.2425,114.8252,3.9980,0.441200,N/A,N/A,N/A
76,29,600.0000,3.2425,114.8252,3.9980,0.441200,N/A,N/A,N/A
76,30,594.5186,3.2417,121.3486,3.9961,0.438800,N/A,N/A,N/A
76,31,600.0000,3.2507,118.3601,3.9961,0.441200,N/A,N/A,N/A
76,32,600.0000,3.2430,114.6818,3.9998,0.441200,N/A,N/A,N/A
76,33,600.0000,3.2428,111.7462,3.9995,0.441200,N/A,N/A,N/A
76,34,600.0000,3.2429,113.5022,3.9988,0.441200,N/A,N/A,N/A
76,35,600.0000,3.3811,113.2042,3.9988,0.440900,N/A,N/A,N/A
76,36,594.2132,3.2356,114.9700,3.9989,0.438700,N/A,N/A,N/A
76,37,600.0000,3.2356,112.2343,3.9989,0.441200,N/A,N/A,N/A
76,38,600.0000,3.2016,111.8557,3.9990,0.441100,N/A,N/A,N/A
76,39,600.0000,3.2486,113.2153,3.9990,0.441200,N/A,N/A,N/A
76,40,600.0000,3.1498,114.8252,3.9980,0.441000,N/A,N/A,N/A
76,41,600.0000,3.2484,111.3809,3.9727,0.441100,N/A,N/A,N/A
76,42,600.0000,3.2410,115.6162,3.9975,0.441200,N/A,N/A,N/A
76,43,600.0000,3.2410,115.6162,3.9975,0.441200,N/A,N/A,N/A
76,44,600.0000,3.2421,120.7913,3.9990,0.441200,N/A,N/A,N/A
76,45,600.0000,3.2421,117.3458,3.9990,0.441200,N/A,N/A,N/A
76,46,600.0000,3.2406,112.2277,3.9670,0.441100,N/A,N/A,N/A
76,47,600.0000,3.2406,117.8194,3.9988,0.441200,N/A,N/A,N/A
76,48,598.2790,3.2384,112.2224,3.9946,0.440400,N/A,N/A,N/A
76,49,600.0000,3.2384,112.2224,3.9946,0.441200,N/A,N/A,N/A
76,50,600.0000,3.3117,115.9189,4.0000,0.441000,N/A,N/A,N/A
77,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
77,2,600.0000,3.2417,114.7828,3.9992,0.441200,N/A,N/A,N/A
77,3,600.0000,3.2417,114.7828,3.9992,0.441200,N/A,N/A,N/A
77,4,600.0000,3.1792,116.3223,3.9984,0.441100,N/A,N/A,N/A
77,5,600.0000,3.2415,116.3223,4.0000,0.441200,N/A,N/A,N/A
77,6,600.0000,3.2395,113.9169,4.0000,0.441200,N/A,N/A,N/A
77,7,600.0000,3.2395,113.9169,3.9574,0.441100,N/A,N/A,N/A
77,8,600.0000,3.1399,114.6209,3.9976,0.441000,N/A,N/A,N/A
77,9,600.0000,3.0758,114.6209,3.9976,0.440800,N/A,N/A,N/A
77,10,600.0000,3.2464,116.0366,3.9957,0.441200,N/A,N/A,N/A
77,11,600.0000,3.2464,114.8875,3.9957,0.441200,N/A,N/A,N/A
77,12,600.0000,3.2410,117.1829,4.0000,0.441200,N/A,N/A,N/A
77,13,592.4705,3.1613,115.6162,3.9975,0.437900,N/A,N/A,N/A
77,14,600.0000,3.2421,123.2179,3.9990,0.441100,N/A,N/A,N/A
77,15,600.0000,3.2421,122.1121,3.9990,0.441200,N/A,N/A,N/A
77,16,600.0000,3.2404,116.1615,3.9950,0.441200,N/A,N/A,N/A
77,17,600.0000,3.0359,113.8624,3.9950,0.440600,N/A,N/A,N/A
77,18,594.1996,3.2350,113.6904,3.9979,0.438700,N/A,N/A,N/A
77,19,596.4433,3.2350,113.6904,3.9979,0.439700,N/A,N/A,N/A
77,20,585.6667,3.2417,114.4127,3.9971,0.435000,N/A,N/A,N/A
77,21,600.0000,3.2417,115.2152,3.9971,0.441200,N/A,N/A,N/A
77,22,600.0000,3.3438,113.2453,3.9944,0.441000,N/A,N/A,N/A
77,23,600.0000,3.2404,113.2453,3.9944,0.441200,N/A,N/A,N/A
77,24,600.0000,3.2627,114.5568,3.9967,0.441100,N/A,N/A,N/A
77,25,600.0000,3.2417,114.5568,3.5628,0.439700,N/A,N/A,N/A
77,26,591.4460,3.2417,114.3221,3.9082,0.437200,N/A,N/A,N/A
77,27,600.0000,3.2417,114.3221,4.0000,0.441200,N/A,N/A,N/A
77,28,600.0000,3.2313,116.4500,3.9957,0.441200,N/A,N/A,N/A
77,29,600.0000,3.2409,116.4500,4.0000,0.441200,N/A,N/A,N/A
77,30,600.0000,3.2416,114.0996,3.9971,0.441200,N/A,N/A,N/A
77,31,580.6771,3.2416,114.0996,3.9971,0.432800,N/A,N/A,N/A
77,32,600.0000,3.1946,111.7321,3.9977,0.441100,N/A,N/A,N/A
77,33,600.0000,3.2214,111.4298,4.0000,0.441200,N/A,N/A,N/A
77,34,600.0000,3.2421,116.8197,3.9737,0.441100,N/A,N/A,N/A
77,35,585.6954,3.2421,117.3042,3.9984,0.435000,N/A,N/A,N/A
77,36,600.0000,3.2155,114.7708,3.9993,0.441200,N/A,N/A,N/A
77,37,600.0000,3.2155,114.7708,3.9993,0.441200,N/A,N/A,N/A
77,38,600.0000,3.2391,115.0578,3.9967,0.441200,N/A,N/A,N/A
77,39,600.0000,3.2391,116.6813,3.9967,0.441200,N/A,N/A,N/A
77,40,600.0000,3.2410,115.6162,3.9975,0.441200,N/A,N/A,N/A
77,41,600.0000,3.2410,115.6162,3.9975,0.441200,N/A,N/A,N/A
77,42,600.0000,3.2409,116.1007,3.9976,0.441200,N/A,N/A,N/A
77,43,600.0000,3.2409,120.4779,3.8804,0.440800,N/A,N/A,N/A
77,44,584.1557,3.2418,111.5937,3.9197,0.434100,N/A,N/A,N/A
77,45,600.0000,3.2418,116.2506,3.9993,0.441200,N/A,N/A,N/A
77,46,600.0000,3.2192,114.8221,3.9994,0.441200,N/A,N/A,N/A
77,47,600.0000,3.2192,114.8221,3.9994,0.441200,N/A,N/A,N/A
77,48,600.0000,3.5632,114.3857,3.9956,0.440500,N/A,N/A,N/A
77,49,600.0000,3.2412,114.3857,3.9956,0.441200,N/A,N/A,N/A
77,50,600.0000,3.2411,114.9991,4.0000,0.441200,N/A,N/A,N/A
78,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
78,2,600.0000,3.2289,115.9693,3.9987,0.441200,N/A,N/A,N/A
78,3,583.8033,3.2413,115.9693,4.0000,0.434200,N/A,N/A,N/A
78,4,600.0000,3.2304,115.5722,3.9997,0.441200,N/A,N/A,N/A
78,5,600.0000,3.2304,115.5722,3.9997,0.441200,N/A,N/A,N/A
78,6,600.0000,3.3699,115.5335,3.9961,0.440900,N/A,N/A,N/A
78,7,600.0000,3.2401,115.5335,3.9961,0.441200,N/A,N/A,N/A
78,8,600.0000,3.2362,116.0331,3.9806,0.441100,N/A,N/A,N/A
78,9,600.0000,3.2362,116.0331,3.8187,0.440600,N/A,N/A,N/A
78,10,600.0000,3.2401,116.1488,3.9971,0.441200,N/A,N/A,N/A
78,11,600.0000,3.2401,116.1488,3.9971,0.441200,N/A,N/A,N/A
78,12,600.0000,3.2524,115.6882,3.9852,0.441100,N/A,N/A,N/A
78,13,600.0000,3.3064,115.6882,3.9852,0.440900,N/A,N/A,N/A
78,14,600.0000,3.2300,115.4614,3.9985,0.441200,N/A,N/A,N/A
78,15,600.0000,3.2300,115.4614,3.9985,0.441200,N/A,N/A,N/A
78,16,600.0000,3.2440,116.1794,3.9979,0.441200,N/A,N/A,N/A
78,17,600.0000,3.2916,116.1794,3.9979,0.441000,N/A,N/A,N/A
78,18,592.5966,3.2413,117.6787,3.9967,0.438000,N/A,N/A,N/A
78,19,600.0000,3.2413,115.6103,3.9967,0.441200,N/A,N/A,N/A
78,20,600.0000,3.2410,115.3856,3.8378,0.440700,N/A,N/A,N/A
78,21,600.0000,3.2410,115.4178,3.9197,0.440900,N/A,N/A,N/A
78,22,599.2982,3.1681,114.0081,3.9969,0.440800,N/A,N/A,N/A
78,23,600.0000,3.2280,114.0081,3.9969,0.441200,N/A,N/A,N/A
78,24,600.0000,3.2403,117.1464,3.9978,0.441200,N/A,N/A,N/A
78,25,600.0000,3.2403,114.1513,3.9978,0.441200,N/A,N/A,N/A
78,26,600.0000,3.2436,115.6688,3.9979,0.441200,N/A,N/A,N/A
78,27,600.0000,3.2436,115.6688,3.9979,0.441200,N/A,N/A,N/A
78,28,600.0000,3.2409,116.2753,3.9988,0.441200,N/A,N/A,N/A
78,29,600.0000,3.2409,116.2753,3.9988,0.441200,N/A,N/A,N/A
78,30,600.0000,3.2286,114.4352,3.9982,0.441200,N/A,N/A,N/A
78,31,597.1512,3.2286,114.4352,3.9982,0.440000,N/A,N/A,N/A
78,32,600.0000,3.2406,114.1195,4.0000,0.441200,N/A,N/A,N/A
78,33,593.2040,3.2388,114.1195,4.0000,0.438300,N/A,N/A,N/A
78,34,600.0000,3.2398,117.0714,3.7758,0.440400,N/A,N/A,N/A
78,35,600.0000,3.2398,117.0714,3.7758,0.440400,N/A,N/A,N/A
78,36,600.0000,2.9841,114.7965,3.9994,0.440300,N/A,N/A,N/A
78,37,600.0000,3.2173,110.3007,3.9994,0.441200,N/A,N/A,N/A
78,38,600.0000,3.2442,118.4998,3.9974,0.441200,N/A,N/A,N/A
78,39,600.0000,3.2442,118.4998,4.0000,0.441200,N/A,N/A,N/A
78,40,600.0000,3.3164,111.8734,3.9944,0.441000,N/A,N/A,N/A
78,41,600.0000,3.2409,116.4500,4.0000,0.441200,N/A,N/A,N/A
78,42,600.0000,3.2399,117.9183,3.9941,0.441200,N/A,N/A,N/A
78,43,600.0000,3.2399,117.9183,3.9941,0.441200,N/A,N/A,N/A
78,44,600.0000,3.2301,116.0025,3.9997,0.441200,N/A,N/A,N/A
78,45,600.0000,3.2301,116.0025,3.9997,0.441200,N/A,N/A,N/A
78,46,600.0000,3.2408,115.2736,3.9953,0.441200,N/A,N/A,N/A
78,47,600.0000,3.2408,115.2736,3.9953,0.441200,N/A,N/A,N/A
78,48,600.0000,3.3762,114.3857,3.9956,0.440900,N/A,N/A,N/A
78,49,600.0000,3.2379,121.5904,3.9889,0.441100,N/A,N/A,N/A
78,50,600.0000,3.2286,114.5465,3.9118,0.440900,N/A,N/A,N/A
79,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
79,2,600.0000,3.3702,112.1544,3.9981,0.441000,N/A,N/A,N/A
79,3,600.0000,3.2227,112.1544,3.9981,0.441100,N/A,N/A,N/A
79,4,600.0000,3.2439,117.0843,3.9976,0.441200,N/A,N/A,N/A
79,5,600.0000,3.2439,117.0843,3.9976,0.441200,N/A,N/A,N/A
79,6,598.7357,3.2391,118.3662,4.0000,0.440600,N/A,N/A,N/A
79,7,600.0000,3.1975,118.3662,3.9933,0.441100,N/A,N/A,N/A
79,8,600.0000,3.2239,112.9365,3.9049,0.440800,N/A,N/A,N/A
79,9,600.0000,3.2239,112.9365,4.0000,0.441200,N/A,N/A,N/A
79,10,600.0000,3.2304,115.5722,4.0000,0.441200,N/A,N/A,N/A
79,11,600.0000,3.2436,115.8638,3.9979,0.441200,N/A,N/A,N/A
79,12,600.0000,3.2348,115.4109,3.9541,0.441000,N/A,N/A,N/A
79,13,595.5024,3.2348,116.4328,3.9553,0.439100,N/A,N/A,N/A
79,14,600.0000,3.2305,112.9847,3.9892,0.441100,N/A,N/A,N/A
79,15,600.0000,3.2305,112.9847,3.9986,0.441200,N/A,N/A,N/A
79,16,600.0000,3.2371,116.9806,3.9979,0.441200,N/A,N/A,N/A
79,17,585.3048,3.2371,116.9806,3.9979,0.434900,N/A,N/A,N/A
79,18,600.0000,3.1692,115.4035,3.9957,0.441000,N/A,N/A,N/A
79,19,600.0000,3.2404,117.6909,3.9957,0.441200,N/A,N/A,N/A
79,20,600.0000,3.2357,115.8064,3.9982,0.441200,N/A,N/A,N/A
79,21,600.0000,3.2787,115.8064,3.9982,0.441000,N/A,N/A,N/A
79,22,595.6796,3.2372,115.8758,3.8264,0.438800,N/A,N/A,N/A
79,23,600.0000,3.2372,115.8758,3.9023,0.440800,N/A,N/A,N/A
79,24,600.0000,3.2411,116.0301,3.9984,0.441200,N/A,N/A,N/A
79,25,600.0000,3.2411,113.5602,3.9984,0.441200,N/A,N/A,N/A
79,26,594.8795,3.2341,117.5791,4.0000,0.439000,N/A,N/A,N/A
79,27,600.0000,3.2341,116.8727,3.9943,0.441100,N/A,N/A,N/A
79,28,600.0000,3.2423,115.1495,3.9989,0.441200,N/A,N/A,N/A
79,29,596.6673,3.2128,115.1495,3.6513,0.438500,N/A,N/A,N/A
79,30,600.0000,3.2362,116.0331,3.9806,0.441100,N/A,N/A,N/A
79,31,596.2070,3.4096,107.3004,4.0000,0.429800,N/A,N/A,N/A
79,32,600.0000,3.2354,115.3675,3.9969,0.441200,N/A,N/A,N/A
79,33,600.0000,3.2354,115.3675,3.9969,0.441200,N/A,N/A,N/A
79,34,590.1863,3.2288,115.2022,3.9985,0.437000,N/A,N/A,N/A
79,35,600.0000,3.2288,115.2022,3.9985,0.441200,N/A,N/A,N/A
79,36,600.0000,3.1928,116.1389,3.9993,0.441100,N/A,N/A,N/A
79,37,600.0000,3.2355,116.1389,3.9993,0.441200,N/A,N/A,N/A
79,38,600.0000,3.2390,118.8696,4.0000,0.441200,N/A,N/A,N/A
79,39,600.0000,3.4973,119.0794,3.9930,0.440700,N/A,N/A,N/A
79,40,600.0000,3.2985,115.9557,3.9993,0.441000,N/A,N/A,N/A
79,41,600.0000,3.2355,115.5318,4.0000,0.441200,N/A,N/A,N/A
79,42,600.0000,3.2420,116.1641,3.9975,0.441200,N/A,N/A,N/A
79,43,600.0000,3.2420,117.9488,3.9975,0.441200,N/A,N/A,N/A
79,44,592.4303,3.2351,116.0756,3.9984,0.437900,N/A,N/A,N/A
79,45,600.0000,3.2351,118.1502,3.9984,0.441200,N/A,N/A,N/A
79,46,600.0000,3.2648,115.0427,3.9934,0.441100,N/A,N/A,N/A
79,47,600.0000,3.0908,117.8827,3.9934,0.440800,N/A,N/A,N/A
79,48,600.0000,3.2176,115.4614,3.9985,0.441100,N/A,N/A,N/A
79,49,600.0000,3.3699,115.5335,3.9961,0.440900,N/A,N/A,N/A
79,50,600.0000,3.1186,117.2345,3.9994,0.440900,N/A,N/A,N/A
80,1,600.0000,3.2379,119.5860,3.9889,0.441200,N/A,N/A,N/A
80,2,600.0000,3.2356,115.6691,4.0000,0.441200,N/A,N/A,N/A
80,3,600.0000,3.3059,115.6691,3.9991,0.441000,N/A,N/A,N/A
80,4,600.0000,3.2262,115.4362,3.9763,0.441100,N/A,N/A,N/A
80,5,600.0000,3.2262,115.4362,3.9763,0.441100,N/A,N/A,N/A
80,6,600.0000,3.2358,116.0860,4.0000,0.441200,N/A,N/A,N/A
80,7,600.0000,3.1845,114.5723,4.0000,0.441100,N/A,N/A,N/A
80,8,600.0000,3.2379,116.5292,3.9963,0.441200,N/A,N/A,N/A
80,9,600.0000,3.3217,116.5292,3.9963,0.441000,N/A,N/A,N/A
80,10,600.0000,3.2355,118.9911,4.0000,0.441200,N/A,N/A,N/A
80,11,600.0000,3.2354,115.3675,3.9969,0.441200,N/A,N/A,N/A
80,12,600.0000,3.2330,120.9442,3.9989,0.441100,N/A,N/A,N/A
80,13,600.0000,3.2330,114.5618,3.9989,0.441200,N/A,N/A,N/A
80,14,600.0000,3.4932,113.5602,3.9984,0.440700,N/A,N/A,N/A
80,15,600.0000,3.4396,115.8064,4.0000,0.440800,N/A,N/A,N/A
80,16,598.8042,3.2372,117.2007,4.0000,0.440600,N/A,N/A,N/A
80,17,600.0000,2.8321,117.2007,4.0000,0.438900,N/A,N/A,N/A
80,18,600.0000,3.0836,115.6691,3.9991,0.440800,N/A,N/A,N/A
80,19,600.0000,3.2356,115.6691,3.9991,0.441200,N/A,N/A,N/A
80,20,587.8014,3.0612,115.5083,3.9684,0.435500,N/A,N/A,N/A
80,21,600.0000,3.2330,114.5618,3.9942,0.441200,N/A,N/A,N/A
80,22,600.0000,3.4438,115.3222,3.9980,0.440800,N/A,N/A,N/A
80,23,600.0000,3.2425,115.3222,3.9980,0.441200,N/A,N/A,N/A
80,24,600.0000,3.2494,118.6645,3.9977,0.441200,N/A,N/A,N/A
80,25,600.0000,3.2396,116.5724,3.9977,0.441200,N/A,N/A,N/A
80,26,600.0000,3.2381,122.4957,3.9990,0.441200,N/A,N/A,N/A
80,27,600.0000,3.2381,117.9251,3.9990,0.441200,N/A,N/A,N/A
80,28,600.0000,3.2506,112.0937,3.9517,0.441000,N/A,N/A,N/A
80,29,600.0000,3.3281,114.0693,3.9517,0.440800,N/A,N/A,N/A
80,30,600.0000,3.2395,116.5731,3.9936,0.441200,N/A,N/A,N/A
80,31,600.0000,3.2395,116.5731,3.9936,0.441200,N/A,N/A,N/A
80,32,583.2535,3.2384,114.6833,3.9983,0.433900,N/A,N/A,N/A
80,33,600.0000,3.3561,120.3123,3.9983,0.440900,N/A,N/A,N/A
80,34,600.0000,3.2164,116.8669,3.9951,0.441100,N/A,N/A,N/A
