Generation,Individual,theta_5_c,pr_scbc,theta_w_c,pr_orc,Fitness,ThermalEfficiency,ExergyEfficiency,Cost
51,19,599.9953,3.2588,118.3045,3.9604,0.525480,0.441000,0.652200,N/A
51,20,599.9976,3.2403,118.9118,3.9995,0.525680,0.441200,0.652400,N/A
51,21,597.5025,3.1703,118.9118,3.9995,0.524640,0.440000,0.651600,N/A
51,22,599.9962,3.2451,118.6535,3.9996,0.525680,0.441200,0.652400,N/A
51,23,599.9962,3.2451,118.6535,3.9996,0.525680,0.441200,0.652400,N/A
51,24,599.9982,3.2414,118.0005,3.9100,0.525340,0.440900,0.652000,N/A
51,25,599.9982,2.9700,118.0005,3.9100,0.524040,0.439800,0.650400,N/A
51,26,599.9984,3.2407,113.3426,3.9995,0.525680,0.441200,0.652400,N/A
51,27,599.9984,3.2407,113.3426,4.0000,0.525720,0.441200,0.652500,N/A
51,28,600.0000,3.2397,117.2910,3.9996,0.525680,0.441200,0.652400,N/A
51,29,588.7792,3.2410,109.4672,3.9995,0.521560,0.436400,0.649300,N/A
51,30,599.9969,3.2455,117.0782,3.9997,0.525680,0.441200,0.652400,N/A
51,31,599.9969,3.2455,119.6258,3.9997,0.525680,0.441200,0.652400,N/A
51,32,600.0000,3.2420,117.5965,3.9997,0.525680,0.441200,0.652400,N/A
51,33,599.9965,3.2420,117.5965,3.9997,0.525680,0.441200,0.652400,N/A
51,34,599.9967,2.9312,118.6430,3.9998,0.524080,0.439800,0.650500,N/A
51,35,598.5536,3.2412,114.6341,3.9984,0.525160,0.440600,0.652000,N/A
51,36,599.9966,3.2432,117.4770,4.0000,0.525680,0.441200,0.652400,N/A
51,37,599.9966,3.2432,117.8667,3.9997,0.525680,0.441200,0.652400,N/A
51,38,599.9984,3.2481,117.2955,3.9992,0.525680,0.441200,0.652400,N/A
51,39,599.9984,3.3507,116.3839,3.9992,0.525440,0.441000,0.652100,N/A
51,40,600.0000,3.2447,118.3045,3.9997,0.525680,0.441200,0.652400,N/A
51,41,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
51,42,599.9978,3.3230,117.2823,3.9996,0.525440,0.441000,0.652100,N/A
51,43,599.9978,3.3230,117.2823,3.9996,0.525440,0.441000,0.652100,N/A
51,44,599.9959,3.2429,115.5533,3.7422,0.524620,0.440300,0.651100,N/A
51,45,599.9959,3.6509,117.3078,4.0000,0.524380,0.440100,0.650800,N/A
51,46,599.9971,3.2423,116.2402,3.9991,0.525680,0.441200,0.652400,N/A
51,47,599.9971,3.2082,116.2402,3.6569,0.524240,0.440000,0.650600,N/A
51,48,599.9960,3.2450,119.1181,3.8137,0.524900,0.440500,0.651500,N/A
51,49,599.9960,3.2450,121.6586,3.9997,0.525620,0.441100,0.652400,N/A
51,50,599.9965,3.2397,117.5965,3.9926,0.525680,0.441200,0.652400,N/A
52,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
52,2,599.9967,3.2443,120.7105,3.9997,0.525680,0.441200,0.652400,N/A
52,3,599.9967,3.2443,117.4725,4.0000,0.525680,0.441200,0.652400,N/A
52,4,599.9966,3.2432,117.8667,3.9997,0.525680,0.441200,0.652400,N/A
52,5,600.0000,3.2448,118.1591,4.0000,0.525680,0.441200,0.652400,N/A
52,6,600.0000,3.1639,117.5965,3.9997,0.525480,0.441000,0.652200,N/A
52,7,600.0000,3.2420,117.5965,3.9997,0.525680,0.441200,0.652400,N/A
52,8,584.6081,3.2414,117.5789,3.9996,0.519940,0.434500,0.648100,N/A
52,9,599.9983,3.2414,117.5789,3.9996,0.525680,0.441200,0.652400,N/A
52,10,599.9976,3.0907,118.9611,3.9998,0.525240,0.440800,0.651900,N/A
52,11,600.0000,3.2393,116.7562,3.9998,0.525680,0.441200,0.652400,N/A
52,12,599.9986,3.3020,116.7998,3.9991,0.525440,0.441000,0.652100,N/A
52,13,599.9986,3.0266,116.7998,4.0000,0.524860,0.440500,0.651400,N/A
52,14,599.9977,3.2383,114.6006,4.0000,0.525720,0.441200,0.652500,N/A
52,15,599.9931,3.0699,117.4406,3.9994,0.525100,0.440700,0.651700,N/A
52,16,599.9981,3.2819,110.7113,3.9998,0.525480,0.441000,0.652200,N/A
52,17,600.0000,3.4369,115.3125,3.9998,0.525240,0.440800,0.651900,N/A
52,18,594.0498,3.2416,116.1153,3.4871,0.521320,0.436800,0.648100,N/A
52,19,599.2768,3.2416,116.1153,3.9990,0.525420,0.440900,0.652200,N/A
52,20,599.9948,3.2447,117.5185,3.9996,0.525680,0.441200,0.652400,N/A
52,21,593.8483,3.2447,118.1447,4.0000,0.523480,0.438600,0.650800,N/A
52,22,599.9992,3.2428,115.7509,3.9997,0.525680,0.441200,0.652400,N/A
52,23,599.9992,3.2428,112.8698,3.9997,0.525680,0.441200,0.652400,N/A
52,24,599.9956,3.2443,118.0096,3.9996,0.525680,0.441200,0.652400,N/A
52,25,599.9956,3.2443,118.0096,3.9996,0.525680,0.441200,0.652400,N/A
52,26,599.9974,3.2403,115.4204,3.9996,0.525680,0.441200,0.652400,N/A
52,27,600.0000,3.2403,115.4204,3.9996,0.525680,0.441200,0.652400,N/A
52,28,599.9983,3.2422,117.9505,3.9961,0.525680,0.441200,0.652400,N/A
52,29,599.9983,3.2422,117.9505,3.9961,0.525680,0.441200,0.652400,N/A
52,30,592.7150,3.2460,117.8726,3.9996,0.523020,0.438100,0.650400,N/A
52,31,599.9965,3.2637,117.8726,3.9996,0.525580,0.441100,0.652300,N/A
52,32,599.9983,3.3198,117.8908,3.8805,0.524960,0.440600,0.651500,N/A
52,33,599.9983,3.0906,117.8908,3.9999,0.525240,0.440800,0.651900,N/A
52,34,600.0000,3.2969,116.9305,3.9996,0.525480,0.441000,0.652200,N/A
52,35,599.9975,3.2969,116.9305,3.9996,0.525480,0.441000,0.652200,N/A
52,36,599.9989,3.1001,115.9458,3.9743,0.525200,0.440800,0.651800,N/A
52,37,599.9989,3.2117,115.9458,3.9998,0.525680,0.441200,0.652400,N/A
52,38,599.9984,3.2426,118.4584,4.0000,0.525680,0.441200,0.652400,N/A
52,39,599.9984,3.2426,118.4584,3.9996,0.525680,0.441200,0.652400,N/A
52,40,599.9965,3.2453,117.8659,3.9996,0.525680,0.441200,0.652400,N/A
52,41,599.9965,3.4717,118.2031,3.9996,0.525200,0.440800,0.651800,N/A
52,42,599.9970,3.2439,117.9330,3.9509,0.525480,0.441000,0.652200,N/A
52,43,599.9970,3.2439,117.9330,3.9994,0.525680,0.441200,0.652400,N/A
52,44,599.9980,3.2994,116.1272,4.0000,0.525480,0.441000,0.652200,N/A
52,45,599.9980,3.2923,116.1272,3.9995,0.525440,0.441000,0.652100,N/A
52,46,599.9964,3.2409,115.9832,3.9998,0.525680,0.441200,0.652400,N/A
52,47,599.9964,3.1734,115.9832,3.8011,0.524760,0.440400,0.651300,N/A
52,48,599.9983,3.2408,117.4437,3.9996,0.525680,0.441200,0.652400,N/A
52,49,599.9983,3.2408,117.3059,3.9996,0.525680,0.441200,0.652400,N/A
52,50,599.9964,3.2998,117.3224,3.9998,0.525440,0.441000,0.652100,N/A
53,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
53,2,599.9984,3.2556,116.0365,3.9999,0.525680,0.441200,0.652400,N/A
53,3,599.9984,3.2556,116.5956,4.0000,0.525680,0.441200,0.652400,N/A
53,4,575.0310,3.2441,117.9713,4.0000,0.516240,0.430200,0.645300,N/A
53,5,599.9963,3.2441,117.9713,3.9995,0.525680,0.441200,0.652400,N/A
53,6,599.9950,3.2456,117.6868,3.9994,0.525680,0.441200,0.652400,N/A
53,7,599.9950,3.2456,119.6746,3.9994,0.525680,0.441200,0.652400,N/A
53,8,586.5184,3.2436,117.7312,3.9997,0.520720,0.435400,0.648700,N/A
53,9,599.9983,3.2763,117.7312,3.9997,0.525480,0.441000,0.652200,N/A
53,10,599.9978,3.2280,116.7091,3.9999,0.525680,0.441200,0.652400,N/A
53,11,599.9978,3.2280,116.7091,3.9999,0.525680,0.441200,0.652400,N/A
53,12,599.9983,3.2036,117.7316,3.9997,0.525580,0.441100,0.652300,N/A
53,13,599.9983,3.2036,117.7316,3.9997,0.525580,0.441100,0.652300,N/A
53,14,599.9965,3.2434,114.8361,3.9978,0.525680,0.441200,0.652400,N/A
53,15,597.1677,3.3979,117.7345,3.9978,0.524300,0.439700,0.651200,N/A
53,16,599.9966,3.2448,119.2882,3.9997,0.525680,0.441200,0.652400,N/A
53,17,599.9966,3.2360,119.2882,3.9997,0.525620,0.441100,0.652400,N/A
53,18,587.1792,3.2434,117.7224,3.9996,0.520980,0.435700,0.648900,N/A
53,19,588.8467,3.2434,117.7224,3.9996,0.521560,0.436400,0.649300,N/A
53,20,599.6369,3.2427,115.6304,3.9992,0.525520,0.441000,0.652300,N/A
53,21,599.6369,3.2427,117.0241,3.9992,0.525520,0.441000,0.652300,N/A
53,22,594.8308,3.2453,117.6537,3.9995,0.523800,0.439000,0.651000,N/A
53,23,599.9949,3.2453,117.6537,4.0000,0.525680,0.441200,0.652400,N/A
53,24,599.9992,3.2428,112.8698,3.9997,0.525680,0.441200,0.652400,N/A
53,25,599.9984,3.2426,115.9848,4.0000,0.525680,0.441200,0.652400,N/A
53,26,599.9967,3.0399,116.9520,3.9998,0.524960,0.440600,0.651500,N/A
53,27,599.9967,3.2413,112.2074,3.9998,0.525680,0.441200,0.652400,N/A
53,28,592.0329,3.2706,118.8205,3.9422,0.522520,0.437600,0.649900,N/A
53,29,599.9984,3.2706,119.6336,3.6744,0.524180,0.439900,0.650600,N/A
53,30,599.9985,3.2405,113.7352,3.9998,0.525720,0.441200,0.652500,N/A
53,31,599.9985,3.2405,113.7352,3.9998,0.525720,0.441200,0.652500,N/A
53,32,599.9967,3.2443,117.4725,4.0000,0.525680,0.441200,0.652400,N/A
53,33,589.1023,3.0592,115.9458,3.9998,0.521220,0.436100,0.648900,N/A
53,34,599.9984,3.2423,118.0655,3.7077,0.524480,0.440200,0.650900,N/A
53,35,599.9984,3.2423,115.2382,3.9996,0.525680,0.441200,0.652400,N/A
53,36,599.9974,3.2420,117.1374,3.8908,0.525240,0.440800,0.651900,N/A
53,37,599.9974,3.2420,117.1374,3.9997,0.525680,0.441200,0.652400,N/A
53,38,599.9987,3.1338,116.5084,3.9996,0.525440,0.441000,0.652100,N/A
53,39,599.9987,3.2412,116.5084,3.9996,0.525680,0.441200,0.652400,N/A
53,40,599.9974,3.2435,116.8803,4.0000,0.525680,0.441200,0.652400,N/A
53,41,599.9974,3.2435,120.6742,3.9996,0.525680,0.441200,0.652400,N/A
53,42,600.0000,3.2435,117.8999,3.9995,0.525680,0.441200,0.652400,N/A
53,43,599.9968,3.2435,111.7767,3.9995,0.525680,0.441200,0.652400,N/A
53,44,599.9952,3.2438,116.4305,3.9995,0.525680,0.441200,0.652400,N/A
53,45,599.9952,3.1909,111.4058,3.6719,0.524280,0.440000,0.650700,N/A
53,46,599.9973,3.2713,112.0864,3.9998,0.525580,0.441100,0.652300,N/A
53,47,599.9973,3.2713,116.9970,4.0000,0.525540,0.441100,0.652200,N/A
53,48,599.9970,3.1336,117.7943,3.8590,0.524860,0.440500,0.651400,N/A
53,49,600.0000,3.2429,117.7943,3.9996,0.525680,0.441200,0.652400,N/A
53,50,600.0000,3.2441,117.7027,3.9997,0.525680,0.441200,0.652400,N/A
54,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
54,2,599.9956,3.2447,118.0366,3.9997,0.525680,0.441200,0.652400,N/A
54,3,599.9956,3.2447,117.8125,3.9997,0.525680,0.441200,0.652400,N/A
54,4,599.9975,3.2807,118.5099,3.9997,0.525440,0.441000,0.652100,N/A
54,5,599.9975,3.2242,118.5099,3.7283,0.524520,0.440200,0.651000,N/A
54,6,599.9967,3.2973,115.5324,3.9996,0.525480,0.441000,0.652200,N/A
54,7,599.9967,3.2442,115.5324,3.9996,0.525680,0.441200,0.652400,N/A
54,8,599.9975,3.4098,117.7933,3.9995,0.525340,0.440900,0.652000,N/A
54,9,599.9975,3.2446,117.7933,4.0000,0.525680,0.441200,0.652400,N/A
54,10,599.9992,3.2428,109.3296,3.9124,0.525340,0.440900,0.652000,N/A
54,11,599.9974,3.2435,120.6742,3.9996,0.525680,0.441200,0.652400,N/A
54,12,599.9984,3.2426,114.6091,4.0000,0.525680,0.441200,0.652400,N/A
54,13,600.0000,3.2426,115.9848,4.0000,0.525680,0.441200,0.652400,N/A
54,14,599.9966,3.2504,116.2039,4.0000,0.525680,0.441200,0.652400,N/A
54,15,599.9966,3.2504,119.8732,4.0000,0.525680,0.441200,0.652400,N/A
54,16,599.9983,3.2346,116.6088,3.9998,0.525680,0.441200,0.652400,N/A
54,17,599.9983,3.2346,116.6088,3.9998,0.525680,0.441200,0.652400,N/A
54,18,599.9984,3.4145,114.8383,3.9995,0.525340,0.440900,0.652000,N/A
54,19,600.0000,3.1506,114.8383,3.9995,0.525480,0.441000,0.652200,N/A
54,20,580.6933,3.2412,116.5084,3.9996,0.518480,0.432800,0.647000,N/A
54,21,600.0000,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
54,22,599.9987,3.2428,117.5186,3.9070,0.525340,0.440900,0.652000,N/A
54,23,599.9987,3.2428,117.5186,3.9996,0.525680,0.441200,0.652400,N/A
54,24,599.9974,3.2420,117.1374,4.0000,0.525680,0.441200,0.652400,N/A
54,25,599.9978,3.2280,116.7091,3.9999,0.525680,0.441200,0.652400,N/A
54,26,599.9961,3.2444,119.1639,4.0000,0.525680,0.441200,0.652400,N/A
54,27,599.9961,3.2444,119.1639,3.9998,0.525680,0.441200,0.652400,N/A
54,28,599.9964,3.2368,114.4761,3.9354,0.525440,0.441000,0.652100,N/A
54,29,599.9964,3.2368,118.1919,3.9996,0.525620,0.441100,0.652400,N/A
54,30,599.9972,3.3546,115.7033,3.9998,0.525440,0.441000,0.652100,N/A
54,31,599.9972,3.2347,114.4583,3.9998,0.525680,0.441200,0.652400,N/A
54,32,600.0000,3.3716,114.0356,3.9482,0.525240,0.440800,0.651900,N/A
54,33,599.9979,3.2569,114.0356,4.0000,0.525680,0.441200,0.652400,N/A
54,34,599.9979,3.0883,115.4363,3.9998,0.525240,0.440800,0.651900,N/A
54,35,599.9979,3.3253,115.4363,3.9998,0.525440,0.441000,0.652100,N/A
54,36,599.9974,3.2435,118.7772,3.9998,0.525680,0.441200,0.652400,N/A
54,37,599.9974,3.4194,118.7772,3.9998,0.525340,0.440900,0.652000,N/A
54,38,599.9977,3.1879,116.5162,3.9293,0.525340,0.440900,0.652000,N/A
54,39,599.9977,3.1879,116.5162,3.9293,0.525340,0.440900,0.652000,N/A
54,40,599.9966,3.2441,117.0622,3.9988,0.525680,0.441200,0.652400,N/A
54,41,599.9966,3.1131,117.0622,3.9988,0.525340,0.440900,0.652000,N/A
54,42,599.9972,3.2357,115.7726,3.9989,0.525680,0.441200,0.652400,N/A
54,43,599.4048,3.2357,115.7726,3.9989,0.525420,0.440900,0.652200,N/A
54,44,600.0000,3.2429,117.7943,3.9216,0.525340,0.440900,0.652000,N/A
54,45,599.9985,3.2405,113.7352,3.9998,0.525720,0.441200,0.652500,N/A
54,46,599.9961,3.2444,117.2670,4.0000,0.525680,0.441200,0.652400,N/A
54,47,597.6864,3.2744,117.2670,4.0000,0.524840,0.440200,0.651800,N/A
54,48,599.9983,3.2431,116.7720,3.9997,0.525680,0.441200,0.652400,N/A
54,49,599.9983,3.2852,119.4615,3.9997,0.525440,0.441000,0.652100,N/A
54,50,599.9981,3.6286,117.5973,3.9688,0.524380,0.440100,0.650800,N/A
55,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
55,2,599.9972,3.2392,116.4565,3.9999,0.525680,0.441200,0.652400,N/A
55,3,599.9972,3.2273,116.4565,4.0000,0.525680,0.441200,0.652400,N/A
55,4,599.9968,3.2445,118.4786,4.0000,0.525680,0.441200,0.652400,N/A
55,5,599.9968,3.2445,118.4786,4.0000,0.525680,0.441200,0.652400,N/A
55,6,599.9984,3.2429,111.1335,3.9998,0.525680,0.441200,0.652400,N/A
55,7,599.9984,3.2429,115.6905,4.0000,0.525680,0.441200,0.652400,N/A
55,8,599.9961,3.2444,119.1639,4.0000,0.525680,0.441200,0.652400,N/A
55,9,590.3694,3.2852,119.4615,3.9997,0.522120,0.437000,0.649800,N/A
55,10,599.9972,3.2347,114.4583,3.9998,0.525680,0.441200,0.652400,N/A
55,11,599.9931,3.0939,117.4406,3.9994,0.525240,0.440800,0.651900,N/A
55,12,599.9952,3.2447,117.2890,3.9997,0.525680,0.441200,0.652400,N/A
55,13,599.9952,3.1432,117.2890,3.9680,0.525340,0.440900,0.652000,N/A
55,14,599.9969,3.2396,118.9116,3.8837,0.525240,0.440800,0.651900,N/A
55,15,599.9969,3.2396,117.3227,3.9997,0.525680,0.441200,0.652400,N/A
55,16,599.9975,3.2394,116.0706,3.9997,0.525680,0.441200,0.652400,N/A
55,17,599.9975,3.2394,115.0535,3.9997,0.525720,0.441200,0.652500,N/A
55,18,599.9965,3.1050,117.4406,4.0000,0.525300,0.440900,0.651900,N/A
55,19,599.9965,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
55,20,599.9964,3.4557,118.5701,4.0000,0.525200,0.440800,0.651800,N/A
55,21,599.9964,3.4026,118.5701,4.0000,0.525340,0.440900,0.652000,N/A
55,22,582.7399,3.3642,114.6923,3.9994,0.519120,0.433600,0.647400,N/A
55,23,599.7007,3.2431,117.2866,3.9994,0.525520,0.441000,0.652300,N/A
55,24,593.4864,3.2425,115.3311,3.9999,0.523280,0.438400,0.650600,N/A
55,25,599.9969,3.2425,112.7316,3.9999,0.525680,0.441200,0.652400,N/A
55,26,599.9989,3.2353,116.9139,3.9999,0.525680,0.441200,0.652400,N/A
55,27,599.9989,3.6231,116.3470,3.7985,0.523700,0.439500,0.650000,N/A
55,28,599.9980,3.2313,116.6590,3.9998,0.525680,0.441200,0.652400,N/A
55,29,599.9980,3.2313,119.7225,3.9998,0.525680,0.441200,0.652400,N/A
55,30,599.9974,3.2394,120.6700,3.9993,0.525680,0.441200,0.652400,N/A
55,31,599.9974,3.0311,119.4185,3.9993,0.524860,0.440500,0.651400,N/A
55,32,599.9965,3.2450,116.7127,3.9997,0.525680,0.441200,0.652400,N/A
55,33,599.9965,3.2450,116.7127,3.9997,0.525680,0.441200,0.652400,N/A
55,34,599.9983,3.2346,115.5290,3.9998,0.525680,0.441200,0.652400,N/A
55,35,599.9983,3.2106,114.7722,3.9998,0.525680,0.441200,0.652400,N/A
55,36,600.0000,3.1899,115.9848,4.0000,0.525580,0.441100,0.652300,N/A
55,37,599.9983,3.2346,116.6088,3.9998,0.525680,0.441200,0.652400,N/A
55,38,599.9961,3.2793,117.1202,3.8726,0.524960,0.440600,0.651500,N/A
55,39,599.9961,3.2476,120.1244,4.0000,0.525680,0.441200,0.652400,N/A
55,40,600.0000,3.1967,118.1528,3.9996,0.525580,0.441100,0.652300,N/A
55,41,599.9993,3.5293,114.8085,3.9996,0.524960,0.440600,0.651500,N/A
55,42,599.9964,3.2443,118.1131,3.9993,0.525680,0.441200,0.652400,N/A
55,43,599.9964,3.2443,118.1131,3.9993,0.525680,0.441200,0.652400,N/A
55,44,599.9987,3.2428,119.0518,3.8121,0.524900,0.440500,0.651500,N/A
55,45,600.0000,3.0944,116.7091,3.9999,0.525240,0.440800,0.651900,N/A
55,46,599.9993,3.2427,115.3703,3.8718,0.525200,0.440800,0.651800,N/A
55,47,599.9993,3.2427,116.1964,3.7984,0.524860,0.440500,0.651400,N/A
55,48,599.9979,3.4244,114.0356,4.0000,0.525340,0.440900,0.652000,N/A
55,49,599.9979,3.2569,114.0356,4.0000,0.525680,0.441200,0.652400,N/A
55,50,599.9992,3.2453,117.1063,3.9995,0.525680,0.441200,0.652400,N/A
56,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
56,2,599.8498,3.2392,117.1002,3.9997,0.525620,0.441100,0.652400,N/A
56,3,599.8498,3.2392,117.1002,3.9997,0.525620,0.441100,0.652400,N/A
56,4,599.9965,3.2450,116.4280,4.0000,0.525680,0.441200,0.652400,N/A
56,5,599.9965,3.2450,116.4280,4.0000,0.525680,0.441200,0.652400,N/A
56,6,600.0000,3.2419,117.2746,3.9998,0.525680,0.441200,0.652400,N/A
56,7,599.9972,2.9966,117.2746,3.9998,0.524660,0.440300,0.651200,N/A
56,8,599.9973,3.2393,118.5815,3.9996,0.525680,0.441200,0.652400,N/A
56,9,592.7542,3.2393,121.8095,3.9996,0.522960,0.438000,0.650400,N/A
56,10,599.9988,3.2441,116.6659,3.9997,0.525680,0.441200,0.652400,N/A
56,11,599.9988,3.2441,114.1199,3.9997,0.525680,0.441200,0.652400,N/A
56,12,599.9974,3.2436,116.9018,3.9996,0.525680,0.441200,0.652400,N/A
56,13,599.9974,3.2436,116.9018,3.9996,0.525680,0.441200,0.652400,N/A
56,14,599.9972,3.2419,117.2746,4.0000,0.525680,0.441200,0.652400,N/A
56,15,599.9972,3.2419,112.5913,3.9998,0.525680,0.441200,0.652400,N/A
56,16,600.0000,3.2447,117.9383,3.9999,0.525680,0.441200,0.652400,N/A
56,17,599.9963,3.2447,119.3518,3.9999,0.525680,0.441200,0.652400,N/A
56,18,599.9983,3.2346,121.1232,3.9998,0.525620,0.441100,0.652400,N/A
56,19,599.9983,3.2346,121.3808,3.9906,0.525580,0.441100,0.652300,N/A
56,20,599.9969,3.2425,116.2708,3.7727,0.524760,0.440400,0.651300,N/A
56,21,599.9965,3.2450,114.0611,3.9997,0.525680,0.441200,0.652400,N/A
56,22,599.9974,3.2379,119.1005,3.9999,0.525620,0.441100,0.652400,N/A
56,23,599.9974,3.2379,116.4662,3.9999,0.525680,0.441200,0.652400,N/A
56,24,599.9957,3.2461,118.7067,3.9999,0.525680,0.441200,0.652400,N/A
56,25,599.9957,3.2461,118.7067,3.9999,0.525680,0.441200,0.652400,N/A
56,26,599.9984,3.1187,107.5665,3.9998,0.525340,0.440900,0.652000,N/A
56,27,600.0000,3.2429,115.6905,3.8882,0.525240,0.440800,0.651900,N/A
56,28,599.9979,3.2569,116.5486,4.0000,0.525620,0.441100,0.652400,N/A
56,29,590.9154,3.2445,116.3685,4.0000,0.522380,0.437300,0.650000,N/A
56,30,599.8488,3.2438,117.8826,3.9997,0.525620,0.441100,0.652400,N/A
56,31,599.8488,3.0885,117.8826,3.9997,0.525140,0.440700,0.651800,N/A
56,32,599.9964,3.2446,117.4129,4.0000,0.525680,0.441200,0.652400,N/A
56,33,599.9964,3.5721,121.9401,3.9995,0.524760,0.440400,0.651300,N/A
56,34,599.9983,3.2346,116.6088,3.9998,0.525680,0.441200,0.652400,N/A
56,35,599.9975,3.3088,115.0535,3.9997,0.525440,0.441000,0.652100,N/A
56,36,599.9963,3.2459,118.3023,4.0000,0.525680,0.441200,0.652400,N/A
56,37,599.9963,3.2459,118.3023,3.9582,0.525480,0.441000,0.652200,N/A
56,38,599.0337,3.2422,116.3917,3.9997,0.525360,0.440800,0.652200,N/A
56,39,599.9970,3.2422,116.3917,3.9997,0.525680,0.441200,0.652400,N/A
56,40,600.0000,3.0463,119.0239,3.9998,0.524960,0.440600,0.651500,N/A
56,41,599.9981,3.2799,116.0940,3.9998,0.525480,0.441000,0.652200,N/A
56,42,599.9966,3.3483,116.9740,3.9998,0.525440,0.441000,0.652100,N/A
56,43,600.0000,3.2380,116.9740,4.0000,0.525680,0.441200,0.652400,N/A
56,44,599.9974,3.2398,116.1257,3.9997,0.525680,0.441200,0.652400,N/A
56,45,599.9974,3.2398,116.6607,3.9997,0.525680,0.441200,0.652400,N/A
56,46,599.9977,3.0720,115.0531,3.9998,0.525200,0.440800,0.651800,N/A
56,47,595.7328,3.2482,115.0531,3.8774,0.523620,0.438900,0.650700,N/A
56,48,599.9957,3.1476,116.4848,3.8719,0.525000,0.440600,0.651600,N/A
56,49,599.9957,3.2410,116.4848,3.9996,0.525680,0.441200,0.652400,N/A
56,50,599.9962,3.3191,116.8727,3.9999,0.525440,0.441000,0.652100,N/A
57,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
57,2,600.0000,3.2428,117.9183,3.9997,0.525680,0.441200,0.652400,N/A
57,3,599.9960,3.2428,117.9183,4.0000,0.525680,0.441200,0.652400,N/A
57,4,600.0000,2.6698,118.9386,4.0000,0.520380,0.436700,0.645900,N/A
57,5,599.9987,3.1155,116.9379,4.0000,0.525340,0.440900,0.652000,N/A
57,6,600.0000,3.2393,115.7388,3.9997,0.525680,0.441200,0.652400,N/A
57,7,599.9985,3.4369,118.6626,3.9997,0.525240,0.440800,0.651900,N/A
57,8,600.0000,3.2446,117.6756,3.9999,0.525680,0.441200,0.652400,N/A
57,9,599.9982,3.4147,117.6756,3.9999,0.525340,0.440900,0.652000,N/A
57,10,600.0000,3.2433,117.6065,3.9998,0.525680,0.441200,0.652400,N/A
57,11,600.0000,3.2433,117.6065,3.9998,0.525680,0.441200,0.652400,N/A
57,12,595.2254,3.3847,116.9343,3.9997,0.523800,0.439000,0.651000,N/A
57,13,599.9948,3.4035,116.9343,3.9997,0.525340,0.440900,0.652000,N/A
57,14,599.9969,3.2422,118.0062,3.9998,0.525680,0.441200,0.652400,N/A
57,15,599.9969,3.2422,118.0062,3.9998,0.525680,0.441200,0.652400,N/A
57,16,600.0000,3.2448,117.0235,3.9998,0.525680,0.441200,0.652400,N/A
57,17,599.9983,3.2448,115.6829,3.9998,0.525680,0.441200,0.652400,N/A
57,18,599.9946,3.0118,117.1567,3.9996,0.524760,0.440400,0.651300,N/A
57,19,599.9946,3.2832,118.1610,3.9996,0.525440,0.441000,0.652100,N/A
57,20,599.9965,3.2450,114.0611,3.9997,0.525680,0.441200,0.652400,N/A
57,21,599.9983,3.2346,121.3808,3.9906,0.525580,0.441100,0.652300,N/A
57,22,592.9790,3.2433,115.2648,3.9998,0.523120,0.438200,0.650500,N/A
57,23,599.9986,3.2433,115.2648,3.9998,0.525680,0.441200,0.652400,N/A
57,24,595.3276,3.2370,119.8524,3.7454,0.522900,0.438300,0.649800,N/A
57,25,599.9978,3.2370,117.2268,3.9997,0.525680,0.441200,0.652400,N/A
57,26,581.0957,3.2448,117.8042,3.9997,0.518640,0.433000,0.647100,N/A
57,27,599.9965,3.2448,117.8042,3.9997,0.525680,0.441200,0.652400,N/A
57,28,599.9232,3.2421,107.5523,3.9997,0.514860,0.432100,0.639000,N/A
57,29,599.9232,3.2421,119.8822,3.9997,0.525620,0.441100,0.652400,N/A
57,30,599.9972,3.2400,116.4289,3.9998,0.525680,0.441200,0.652400,N/A
57,31,599.9972,3.2400,115.0895,3.9998,0.525680,0.441200,0.652400,N/A
57,32,599.9952,3.2842,120.6539,3.9997,0.525440,0.441000,0.652100,N/A
57,33,599.9952,3.2426,116.9534,4.0000,0.525680,0.441200,0.652400,N/A
57,34,599.9994,3.2430,118.9336,3.9998,0.525680,0.441200,0.652400,N/A
57,35,599.9994,3.2430,111.9872,3.9998,0.525680,0.441200,0.652400,N/A
57,36,599.9982,3.2242,117.6756,3.9999,0.525620,0.441100,0.652400,N/A
57,37,600.0000,3.2446,117.6756,3.9441,0.525440,0.441000,0.652100,N/A
57,38,599.9994,3.1563,121.3812,3.9998,0.525480,0.441000,0.652200,N/A
57,39,599.9994,3.2410,116.8200,3.9998,0.525680,0.441200,0.652400,N/A
57,40,599.9973,3.4010,115.0775,3.9998,0.525340,0.440900,0.652000,N/A
57,41,599.4271,3.2624,110.9836,4.0000,0.525460,0.440900,0.652300,N/A
57,42,600.0000,3.2420,114.7335,3.9998,0.525680,0.441200,0.652400,N/A
